time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.00168959631598,-0.0330134402345,11.5413593368,6.25273445758,6.27788439885,0.0,0.0146237931501,-0.124745225549,2.42883406178,-0.0464286153468,-0.0459538940445,0.0,467.31860402448376,466.0023941435955,466.33353164220864,466.8641225374342
1.3200000000000007,-0.000667838905978,-0.0412667821961,11.6942385569,6.24965201582,6.27488134176,0.0,0.0197823018864,-0.150705961409,2.66660120195,-0.0637652864927,-0.059851280236,0.0,484.57607088244816,483.52887123659764,484.86942638099583,483.56372241243486
1.3800000000000008,0.000722157577854,-0.0510834259843,11.8591959396,6.24633595632,6.27117170626,0.0,0.0269545341724,-0.176896179633,2.8315642032,-0.0421660217772,-0.0661030126802,0.0,463.8240636436171,463.33023943462314,463.23313455972374,464.9264131257276
1.4400000000000008,0.0026520990555,-0.0626119093246,12.0359340321,6.24405037927,6.2669569772,0.0,0.0378619493655,-0.207654685221,3.05910431434,-0.0309895696068,-0.0801757897847,0.0,483.3556432555443,482.29051336904524,482.97702184583807,483.81862067411
1.5000000000000009,0.00531147433402,-0.075965760846,12.2244715797,6.24252221008,6.26247079217,0.0,0.0512937784529,-0.237643157658,3.22500696406,-0.0162428690859,-0.0657076249642,0.0,465.4166758144613,466.54350439225635,465.86010046436695,467.01164944168363
1.560000000000001,0.00888658373879,-0.0911715258907,12.4234977698,6.24208189656,6.25807310033,0.0,0.0683333318652,-0.269270523583,3.4086521391,0.00625310982201,-0.0962117309735,0.0,473.5277545233163,471.17105951738574,471.68646612166054,473.420680911533
1.620000000000001,0.0135888849356,-0.108271999984,12.6333372328,6.24229982443,6.25207894656,0.0,0.0890615511085,-0.300689373075,3.58543759853,-0.00220658989523,-0.108545312288,0.0,471.5413385185433,470.5794905674338,472.3367159798609,471.68376968214153
1.680000000000001,0.0195626109435,-0.127112301572,12.8502973982,6.24205773725,6.24601873657,0.0,0.110658411689,-0.327331027572,3.64634943001,-0.00796800832442,-0.0890860234133,0.0,435.91175374686367,437.52567952293236,437.636093346564,437.1563263689495
1.740000000000001,0.0270457392421,-0.147664151835,13.0735003598,6.24142099802,6.24034073507,0.0,0.139357798834,-0.357771428509,3.79324028459,-0.0165088230551,-0.109033954348,0.0,465.2392539867837,463.6672746220252,464.29026202772826,463.61978642303785
1.8000000000000012,0.0362838046213,-0.169966416883,13.3033153633,6.24048184737,6.23422062286,0.0,0.169185273648,-0.385721845217,3.86697280298,-0.0139927208339,-0.0907374507114,0.0,441.64087038387265,443.138231692096,442.91645557101424,443.12344833435066
1.8600000000000012,0.0473425700165,-0.193888923635,13.5358055542,6.23911107617,6.22860517213,0.0,0.199931945414,-0.411780411171,3.8826087065,-0.0536645258956,-0.100009436378,0.0,425.2562713557959,424.4533269645343,425.9857841978633,422.57914387109133
1.9200000000000013,0.0604576309477,-0.21949402512,13.7711576462,6.23633139188,6.22245280673,0.0,0.237822054791,-0.442003887179,3.96212706365,-0.034666903106,-0.108146730349,0.0,445.19235531070666,444.51683093720334,445.08874087882975,446.6395698782132
1.9800000000000013,0.0759616823549,-0.246957257367,14.01111544,6.23411894172,6.21560546556,0.0,0.279613703056,-0.47363445324,4.03614009974,-0.0416997690211,-0.130062384805,0.0,445.35996467041224,443.5517138705629,444.5083849588217,443.93099421142466
2.0400000000000014,0.0942044597211,-0.276428467147,14.2568062482,6.23135410995,6.20792831525,0.0,0.329257692565,-0.508989785012,4.15304404066,-0.0567185304466,-0.124039266128,0.0,458.2003207576273,458.66451584255617,458.9037696358613,457.7087279201845
2.1000000000000014,0.115445906434,-0.307986330382,14.5076587423,6.22790978336,6.20064796648,0.0,0.379475512431,-0.543252607558,4.2084062644,-0.0588153208651,-0.116426843746,0.0,439.4145010257344,440.03165551454094,440.813534903134,440.63791465150365
2.1600000000000015,0.14011638952,-0.341850717597,14.765105869,6.22394940829,6.19325203607,0.0,0.443615146744,-0.585932170482,4.37242649642,-0.0869968506804,-0.142659719,0.0,474.54823686434986,472.51685673423185,476.0459136967695,473.88116238167873
2.2200000000000015,0.168891923885,-0.378427039624,15.0332850937,6.21855829508,6.18539025297,0.0,0.516440125027,-0.633839923291,4.56595756634,-0.0962749684862,-0.114430811281,0.0,483.09923587457155,485.20849022330015,485.04047146205255,484.33706082286994
2.2800000000000016,0.201854915025,-0.41776824718,15.3094374742,6.21278940703,6.17909676107,0.0,0.582932584696,-0.678073881622,4.63867896144,-0.0958958562168,-0.0905707606676,0.0,449.10326224258955,451.02481321968645,449.6531340039066,449.6760829436154
2.3400000000000016,0.238830195128,-0.459811449306,15.5890146158,6.20728084208,6.1741476996,0.0,0.650034133261,-0.723873371313,4.68024750863,-0.084688657875,-0.0698860385889,0.0,440.20231763003954,441.9050782043315,440.3520485140929,441.2710385206622
2.4000000000000017,0.280174871842,-0.504879335172,15.8733620892,6.20160174714,6.16981158859,0.0,0.728504905399,-0.778872717364,4.79736261246,-0.148896947381,-0.077515790804,0.0,466.2584700476208,465.6581444584871,466.8122501967836,461.7644215776279
2.4600000000000017,0.326153498757,-0.553262936244,16.1632679791,6.19289913439,6.16590709821,0.0,0.804480979097,-0.834737421855,4.86568351381,-0.138283888965,-0.0476407160072,0.0,450.177045629808,452.58488367176693,451.1030492833827,451.93997019660134
2.520000000000002,0.377023326728,-0.605369201307,16.4594550615,6.18542064764,6.16330056845,0.0,0.891387135574,-0.902915393121,5.00641075435,-0.106041823411,-0.0361479868773,0.0,473.3611840986706,474.24391483168836,474.1154820061148,476.57280419310126
2.580000000000002,0.432471929282,-0.661160377092,16.7583926058,6.17900424204,6.16149328898,0.0,0.95706757752,-0.957318314547,4.95824176446,-0.108798366256,-0.0201916684091,0.0,415.4058412056663,416.80252276314576,416.3196743809426,416.0674811491929
2.640000000000002,0.491701564302,-0.720162128472,17.0529255666,6.1723638923,6.160542251,0.0,1.0173662128,-1.00992693149,4.85981896248,-0.114708263749,-0.008339610313,0.0,397.55300414973334,398.6377432919672,399.15546779558287,398.6032638065986
2.700000000000002,0.555144139526,-0.782950188978,17.3462520501,6.16524462499,6.16007117099,0.0,1.09737897091,-1.0836437213,4.91730745585,-0.128013493597,-0.00689221425347,0.0,450.72614639600476,450.84324014807044,449.8088848714499,448.71731033094864
2.760000000000002,0.623531952799,-0.850435822916,17.6441169503,6.15762804842,6.1593860837,0.0,1.18219051605,-1.16659339643,5.01090466569,-0.124885536075,-0.0224997854988,0.0,461.8940324265136,460.6614542056734,462.96787213221717,463.1999647480529
2.820000000000002,0.696892947876,-0.922922552682,17.9465390111,6.14981274276,6.15796663449,0.0,1.26324806209,-1.25031902265,5.06934435633,-0.144036953087,-0.0260793917254,0.0,451.96635558442097,451.67766567176557,454.0637993798251,452.50905370683455
2.880000000000002,0.774882624375,-1.00031037216,18.2503987219,6.14244538429,6.15620487425,0.0,1.33652616306,-1.32994280531,5.05913293845,-0.0979932710592,-0.0369045086686,0.0,431.2317798324625,430.3159260974402,430.2776364530409,434.143038259859
2.940000000000002,0.857471280024,-1.08278969504,18.5549696059,6.13679598856,6.15494488035,0.0,1.41652678663,-1.41986938369,5.09285570634,-0.0874201147251,-0.000336966695762,0.0,443.57576287680547,446.568905710918,446.79963760238707,447.6534441502447
3.000000000000002,0.944619605092,-1.1704817838,18.8595994446,6.13119905618,6.1549602274,0.0,1.48839896396,-1.50366479667,5.0614322931,-0.108807503569,0.00141578815457,0.0,426.23485750772954,426.38464608456934,425.7863588072524,423.9442540317982
3.0600000000000023,1.03637910697,-1.26366221833,19.1646593367,6.12457087294,6.15491322461,0.0,1.57017952635,-1.60293020271,5.10678776192,-0.114017237865,-0.00559125971737,0.0,451.5544906991183,450.9888069095515,450.4632979034561,450.03110413982836
3.1200000000000023,1.13311073183,-1.36301294245,19.4729390535,6.11756088517,6.15436962618,0.0,1.65416673915,-1.70937321811,5.16864616334,-0.123154952094,-0.017101549076,0.0,457.34179794818607,456.42406218698073,457.3369324636201,456.59653113378744
3.1800000000000024,1.23474526612,-1.4687072551,19.783807419,6.11041412192,6.15314538491,0.0,1.7336912308,-1.81440057644,5.19322568438,-0.112061061778,-0.0279976908219,0.0,446.78885843117223,445.8994596367875,445.8244351423385,446.71733923732154
3.2400000000000024,1.34118162375,-1.58085136609,20.0962091288,6.10369084734,6.15203753402,0.0,1.81424471105,-1.92431742519,5.21973602069,-0.11204162037,-0.00414125019273,0.0,446.37455375405045,448.3174842552383,448.2776548453549,448.26821172532203
3.3000000000000025,1.45334641751,-1.70092457731,20.4167735518,6.09712701456,6.15201386836,0.0,1.92437608896,-2.07870973999,5.46417544659,-0.104577069875,0.00620737688871,0.0,512.841413377078,513.5760586269606,514.2027036683324,514.7225028883703
3.3600000000000025,1.57144681493,-1.82949211814,20.7470296716,6.09156992764,6.15202409471,0.0,2.01216412283,-2.20737154818,5.54364495036,-0.0756754834546,-0.0160224149037,0.0,469.1651860253721,467.4357355440777,467.6925288091805,469.9313942491027
3.4200000000000026,1.69434259683,-1.96521268237,21.0785436338,6.08688757369,6.15136097448,0.0,2.08439416336,-2.31706144633,5.50673069097,-0.0832406078318,-0.00261031167725,0.0,431.68644705089014,432.81706943189727,433.75921990497415,433.1182497957084
